customer_id,customer_name,country,state,city,industry,account_status,tax_id,email,phone,created_date,last_updated_date,owner_id
2629,Mccarthy Inc,Canada,Minnesota,Brucefurt,Retail,Inactive,TAX397992,rwood@taylor.info,(456)439-3009,2023-05-31,2023-10-01,30
2630,Callahan-Jones,India,New Mexico,Wilsonstad,Manufacturing,Prospect,TAX888242,royhenry@zimmerman.com,515-821-9269,2022-07-01,2023-04-09,46
2631,Lane Group,Japan,Arizona,Leestad,Software,Active,TAX680607,craig10@mccoy.net,(888)963-5941x23075,2024-04-11,2024-09-20,29
2632,Edwards-Owens,India,Washington,Johnsonfurt,Healthcare,Active,TAX668025,wendy25@clark-rowe.com,(603)712-1914x42381,2024-06-16,2024-06-24,21
2633,Brown-Taylor,India,Virginia,Curtisview,Retail,Prospect,TAX382831,jking@wood-taylor.com,419.920.7441x1486,2023-09-23,2023-11-25,13
2634,"Copeland, Terrell and Walsh",India,Maine,Jamesville,Healthcare,Active,TAX353781,kathrynstevenson@hamilton.com,001-409-389-3687x017,2023-07-31,2024-06-07,22
2635,Benson-Patel,Japan,Kentucky,Estesport,Software,Inactive,TAX212603,laura00@king-whitney.com,+1-722-226-4923x27244,2021-01-07,2021-05-09,40
2636,Gordon and Sons,United States,Maryland,Colemanview,Manufacturing,Inactive,TAX567838,isaac32@gonzalez-kennedy.com,001-722-667-1648x43514,2022-03-14,2022-07-10,13
2637,"Nunez, Taylor and Williams",Japan,Michigan,New Stephanie,Healthcare,Prospect,TAX565707,michael85@lawrence.net,001-703-747-7449,2023-06-26,2023-09-10,50
2638,Padilla Inc,Japan,Delaware,East Nancyside,Healthcare,Active,TAX667557,dustinhuff@lam.biz,376-225-1973,2022-07-11,2022-10-24,63
2639,Leon Ltd,United States,Rhode Island,East Tonya,Manufacturing,Inactive,TAX437725,samuelfrederick@delgado.com,2747988871,2021-02-12,2021-10-25,65
2640,Mills-Johnson,United States,Kansas,North Amberfurt,Healthcare,Prospect,TAX315450,hjenkins@jones.biz,(723)639-3646,2023-02-03,2023-04-17,10
2641,"Frazier, Jordan and Ward",United States,Oregon,North Michael,Retail,Prospect,TAX496009,brett32@ford-miller.com,+1-890-877-2692x52320,2021-12-11,2022-07-05,27
2642,Hayes and Sons,India,Michigan,South Alexberg,Finance,Inactive,TAX387458,smithandrea@alvarez.net,(522)372-4859,2022-05-25,2022-10-20,30
2643,Palmer-Cook,India,New Mexico,Harriston,Healthcare,Active,TAX819839,jesse67@powell.com,637.896.7280x3671,2024-02-28,2024-07-01,9
2644,"Wood, Johnson and Lopez",United States,Michigan,Foxburgh,Semiconductors,Inactive,TAX699425,daniellenelson@stevenson.com,606-926-2953x6441,2022-12-08,2023-06-10,49
2645,Alexander-Schultz,India,Michigan,Davidside,Healthcare,Prospect,TAX566959,nicholastodd@weaver.net,001-309-932-0796x448,2023-05-19,2023-07-03,56
2646,Tapia-Kelly,India,Florida,Marybury,Software,Inactive,TAX484402,simskathryn@morris-sexton.com,2304897376,2022-06-17,2023-02-17,21
2647,Mccarty-Wells,India,Illinois,East Nicole,Manufacturing,Prospect,TAX642291,masseymatthew@mejia.com,001-692-585-8674x360,2024-05-11,2024-12-31,26
2648,Myers Ltd,Japan,Oklahoma,South Jessicamouth,Healthcare,Inactive,TAX150309,hamiltonmelissa@garza.com,+1-388-306-9513,2022-04-14,2022-05-30,21
2649,Martin-Russell,India,Illinois,South Johnnyside,Retail,Prospect,TAX152497,isingh@phillips-monroe.com,001-778-712-7794x9176,2022-05-28,2022-07-07,68
2650,"Mcclain, Tran and Anderson",Canada,Rhode Island,South Jenniferfort,Healthcare,Active,TAX407393,cartercraig@wilson.biz,(433)238-3167,2021-10-18,2022-05-29,36
2651,Young and Sons,Japan,Utah,Darleneton,Software,Active,TAX529354,david95@gonzalez.com,552-490-0359x20570,2022-10-01,2022-12-25,67
2652,"Moore, Allen and Barber",India,Indiana,South Williambury,Semiconductors,Prospect,TAX154679,pjones@buchanan-hernandez.org,361-825-7981x233,2024-03-18,2024-12-31,23
2653,Mckenzie Inc,India,Ohio,Lake Karen,Healthcare,Inactive,TAX276083,richard11@stein-trevino.com,(930)380-4027x617,2022-04-29,2022-05-07,26
2654,Serrano PLC,United States,Pennsylvania,East David,Semiconductors,Active,TAX910377,sharon42@thomas.com,001-877-781-6214x2765,2021-07-27,2021-12-11,23
2655,Guerra-Woods,United States,Georgia,Lake Jonathanville,Healthcare,Prospect,TAX897819,urobinson@gregory.com,(810)661-1410,2023-01-26,2023-04-27,20
2656,Rogers-Gordon,United States,Alabama,Lake Ashleyland,Software,Active,TAX925133,kristinking@bennett.com,(553)470-9238x79832,2021-01-18,2021-07-03,22
2657,"Franco, Joseph and Proctor",Germany,New Hampshire,New Andreastad,Manufacturing,Active,TAX625245,michelleodom@steele-jones.com,735-788-1215,2023-10-31,2023-11-29,51
2658,Baker PLC,India,South Carolina,Port Aaron,Semiconductors,Inactive,TAX263482,amartinez@powell.net,2412121261,2021-09-28,2022-01-29,78
2659,Norris-Williams,Japan,Florida,Ruizchester,Manufacturing,Inactive,TAX584867,bgonzales@mitchell.com,(739)934-8355x74908,2022-05-19,2023-01-06,23
2660,Downs-Freeman,Germany,New York,Rodriguezmouth,Retail,Active,TAX269960,kcarter@bennett.com,001-569-463-1815x89960,2024-08-03,2024-12-31,6
2661,Harris-Gonzalez,India,Rhode Island,South Eric,Healthcare,Active,TAX100601,william40@shaffer.com,973-581-0189,2022-08-12,2023-04-04,68
2662,"Harris, Garrett and Mitchell",Germany,New Mexico,West Donnamouth,Retail,Inactive,TAX677047,osaunders@brown.info,001-328-218-8584x07343,2024-01-14,2024-08-07,68
2663,"Dunn, Burton and Graves",United States,Louisiana,Montgomeryhaven,Retail,Prospect,TAX471128,vzimmerman@pierce.com,001-242-227-0955x772,2024-05-25,2024-12-31,52
2664,"Morris, Young and Strickland",Germany,North Dakota,New Barbaraview,Manufacturing,Inactive,TAX275002,lawrenceklein@wilkinson.com,687-676-7129,2023-10-28,2024-07-09,17
2665,"Jones, Jones and Walker",Japan,Alabama,East Jacquelineton,Software,Active,TAX728934,ylee@white-kaufman.biz,+1-727-224-4709x9674,2023-01-23,2023-06-24,15
2666,Brown-Thomas,United States,Pennsylvania,West Dean,Healthcare,Inactive,TAX494206,emily55@chen.biz,+1-681-212-0056x55530,2022-09-06,2023-03-16,4
2667,Yates-Ramirez,India,South Dakota,New Stephen,Software,Active,TAX326041,ehodge@mckee.com,+1-224-323-8448x232,2023-06-11,2024-05-02,19
2668,"Ruiz, Johnson and Harris",United States,North Dakota,Lake Lindaville,Manufacturing,Prospect,TAX246638,lboyd@stephens.com,001-243-745-7128x40384,2024-08-22,2024-12-31,51
2669,"Humphrey, Marshall and Smith",India,South Carolina,New Jamesville,Semiconductors,Active,TAX560352,orobinson@lee.com,+1-562-533-4405x938,2022-06-02,2023-02-06,52
2670,Clark Ltd,United States,North Dakota,Harrisbury,Healthcare,Inactive,TAX314635,julie05@martin.net,+1-359-781-4880x595,2023-08-07,2023-10-12,54
2671,Jenkins-Hill,Canada,Maryland,Port Victoria,Software,Active,TAX771112,stevenwilliams@allen-carter.com,487-604-2804x891,2021-07-27,2021-12-25,48
2672,"Nelson, Henderson and Gonzalez",India,Texas,Burnsshire,Healthcare,Inactive,TAX785173,williamspears@mueller-wilson.com,976.904.9191,2023-06-07,2023-07-16,77
2673,Hartman Group,India,Pennsylvania,Robinsontown,Manufacturing,Prospect,TAX600284,dennistony@spence.com,(555)478-4190,2021-03-24,2021-11-24,9
2674,Anderson Inc,India,Iowa,Jensenland,Software,Inactive,TAX631331,bhamilton@smith-norton.com,001-795-572-4168x584,2021-12-06,2021-12-11,13
2675,"Price, Sanford and Levine",India,California,West Jamesport,Retail,Prospect,TAX382705,coxkelly@hudson-merritt.com,7818079934,2021-05-03,2021-05-15,66
2676,Jones-Walker,India,Texas,Port Taylorburgh,Manufacturing,Inactive,TAX125312,tgibson@combs.org,(725)499-9178x0271,2023-07-08,2024-01-30,43
2677,Chavez Group,Germany,Vermont,Lake Donald,Healthcare,Inactive,TAX751975,wgonzalez@tapia.com,(781)438-3581x7810,2022-10-31,2023-03-25,48
2678,Schneider-Flores,India,Illinois,Shawnside,Manufacturing,Prospect,TAX229287,michaelthompson@donovan.com,996.614.4400x5799,2023-06-17,2024-02-21,56
2679,Miller LLC,Germany,Hawaii,South Jennifer,Semiconductors,Prospect,TAX917163,rodriguezerika@graham-peterson.com,(453)202-0068x6523,2024-01-28,2024-11-12,65
2680,Taylor-Johnson,India,Maine,East Nicole,Software,Inactive,TAX446189,alester@moore-hurley.com,450.213.6724x50893,2024-09-14,2024-12-31,57
2681,Rice Ltd,Germany,Vermont,Morrisland,Retail,Inactive,TAX250944,ernestobrien@stanley-torres.com,7295120976,2021-10-19,2022-01-27,12
2682,"Howard, Wilson and Miles",United States,New Mexico,Taylorhaven,Finance,Inactive,TAX330935,stephenray@lee.com,907.942.6890x17501,2021-03-27,2021-04-18,39
2683,Ramirez-Mathis,India,Arizona,Lake Charles,Software,Active,TAX538698,zwilkerson@richard.com,(264)309-6801x20039,2024-03-11,2024-06-18,54
2684,"Larson, Daniel and Lambert",Germany,New Hampshire,Morganmouth,Software,Inactive,TAX673629,morgan40@fernandez.com,421.893.0418x0848,2024-03-09,2024-07-17,27
2685,Marquez LLC,India,Nebraska,North Lisa,Semiconductors,Active,TAX139280,jhall@walker-jackson.com,001-363-743-9768x25238,2022-06-28,2023-03-02,9
2686,Kennedy-Herman,India,Virginia,Port Deanna,Software,Prospect,TAX617453,susan75@young-kirby.com,(506)454-1390x744,2021-08-22,2021-10-01,59
2687,"Washington, Anderson and Ingram",Japan,Idaho,East David,Finance,Prospect,TAX863281,jimmygarner@smith.com,388.297.0260x05206,2023-02-02,2023-09-30,34
2688,"Mitchell, Koch and Pacheco",United States,Missouri,Wellsmouth,Manufacturing,Prospect,TAX446659,jacob23@long.com,(542)817-8572x2804,2024-07-17,2024-12-31,42
2689,"Davis, Church and Phillips",United States,Idaho,New Rebekah,Retail,Prospect,TAX975937,fmorrison@hays.net,974-255-2753,2024-04-22,2024-12-31,36
2690,King Inc,Japan,Arizona,Lake James,Software,Active,TAX954517,jmejia@mitchell-miller.biz,+1-627-270-3893x136,2021-02-15,2021-09-25,62
2691,Reynolds LLC,India,New Hampshire,South Allisonfort,Manufacturing,Inactive,TAX623107,brittanywalker@johnson.com,(340)957-4487x038,2023-04-09,2023-05-05,76
2692,Webb LLC,India,New Mexico,Carolyntown,Finance,Active,TAX964098,psalazar@fox.com,836.823.0576x2072,2021-10-31,2022-08-11,29
2693,"Sanchez, Gilmore and Love",Japan,North Carolina,Glenville,Software,Active,TAX586903,othomas@howard.net,842.424.3490x9342,2021-11-10,2021-12-30,70
2694,Walker-Sexton,United States,Kentucky,Anntown,Healthcare,Prospect,TAX519273,daniel05@rogers-glenn.net,+1-760-819-3772x867,2023-05-09,2024-02-23,43
2695,Stevenson-Cooke,India,New York,West Matthew,Software,Active,TAX753323,bcollier@garcia-hunt.biz,(850)626-4722x314,2023-09-13,2024-08-17,9
2696,Williams Inc,Germany,New Hampshire,Howardfort,Semiconductors,Inactive,TAX525642,wrosario@bailey-miller.com,534-947-7623x6966,2023-06-05,2023-08-22,54
2697,"Valenzuela, Simmons and White",United States,Alabama,Susanfort,Semiconductors,Inactive,TAX488371,eayala@may.org,(806)792-5191x155,2021-08-31,2022-02-04,31
2698,Jensen and Sons,United States,New Jersey,Lake Jakeberg,Healthcare,Inactive,TAX717006,erin04@olson-calhoun.com,883.495.0278,2022-03-15,2022-10-08,56
2699,"Escobar, Harris and Lowe",Japan,Connecticut,Robinbury,Finance,Active,TAX740231,julia03@franco.com,841-920-1190,2021-12-04,2022-05-25,21
2700,Hall-Butler,United States,Massachusetts,Lake Joe,Manufacturing,Inactive,TAX994643,sara76@wilson.net,001-749-473-8400x8110,2021-06-19,2021-08-09,11
2701,Jackson Inc,India,Texas,Hendersonchester,Retail,Active,TAX257334,smills@austin.biz,953-838-3733x1074,2024-01-12,2024-08-18,64
2702,Duke Inc,Japan,Arizona,Wallaceborough,Retail,Prospect,TAX259265,john96@miller-mckee.com,(975)479-8802,2021-04-16,2021-04-17,61
2703,Mendez Ltd,India,Illinois,Frankstad,Software,Inactive,TAX984557,moorestephanie@chavez.biz,900.247.5870x1280,2023-01-22,2024-01-04,46
2704,Hill Inc,United States,Montana,New Robert,Semiconductors,Active,TAX273247,davisalyssa@garcia.com,001-627-380-0560x88638,2022-09-27,2023-03-15,13
2705,"Haley, Taylor and Stephens",India,Connecticut,Joseport,Manufacturing,Active,TAX141433,uoliver@simpson-jackson.com,+1-518-739-5768x53893,2024-06-12,2024-06-12,25
2706,Martinez-Adams,Germany,Rhode Island,Christopherside,Healthcare,Inactive,TAX212762,iyoung@aguilar.org,001-885-268-7967x37995,2022-07-02,2023-05-01,38
2707,"Bender, Morris and Watts",United States,Texas,Kimberg,Manufacturing,Active,TAX972207,pinedamelissa@andersen.com,478.864.8010x51184,2024-06-08,2024-10-31,18
2708,Martinez-Smith,India,Georgia,West Amandamouth,Manufacturing,Inactive,TAX265039,cynthia88@dominguez.com,(262)873-8276,2024-08-10,2024-12-31,66
2709,"Neal, Johnson and Thomas",India,Alabama,Port Elizabethburgh,Manufacturing,Active,TAX822502,gbonilla@farley.org,860-769-9323x23673,2022-08-05,2022-08-21,51
2710,"Scott, Crane and Williams",Japan,Wisconsin,Lewisland,Retail,Active,TAX828664,carrilloandrew@thomas.biz,417.941.9938,2023-08-27,2024-04-14,46
2711,Walker LLC,Canada,Alaska,Amberbury,Finance,Inactive,TAX785233,kelly92@casey.biz,(242)999-6639,2024-12-16,2024-12-31,54
2712,Anderson-Cruz,Japan,Indiana,New Sara,Software,Inactive,TAX798619,thompsonallison@smith.info,5605931417,2022-10-31,2023-02-15,31
2713,Rodriguez-Young,United States,Indiana,New Christopher,Retail,Active,TAX138585,matthew49@bell-miller.com,(238)858-9725,2021-06-12,2021-07-12,76
2714,Dawson-Walker,Japan,Florida,South Lisa,Software,Active,TAX570726,rileynicole@allen.com,439-801-5339x5833,2021-09-16,2021-12-01,10
2715,Williams-Austin,India,Delaware,New Chad,Finance,Prospect,TAX435492,denise89@fields.com,+1-803-200-6799x134,2024-04-01,2024-08-01,62
2716,Burton-Johnson,United States,Minnesota,Brownville,Semiconductors,Prospect,TAX800731,eskinner@cuevas.com,940.768.8772,2024-10-07,2024-12-31,76
2717,"Gonzalez, Butler and Dunn",India,Vermont,Zimmermanmouth,Retail,Active,TAX596215,mandyevans@garcia.net,+1-531-669-8237x995,2024-09-05,2024-09-22,47
2718,Frazier Inc,India,Michigan,Sullivantown,Software,Inactive,TAX169264,wwalker@foster.biz,(229)680-5303x610,2021-04-11,2021-04-27,33
2719,"Graham, Chen and Smith",India,Washington,Danieltown,Healthcare,Inactive,TAX790308,nolanjennifer@smith-weber.net,001-272-764-6271x6752,2023-03-26,2024-03-23,42
2720,"Sanchez, Farmer and Cross",United States,Michigan,Christianfort,Finance,Prospect,TAX841746,jimmysimpson@king.com,(958)691-9959,2023-05-15,2024-04-16,41
2721,Frey-Davis,Canada,Ohio,Rodneystad,Manufacturing,Prospect,TAX292898,vlewis@buchanan.com,(688)389-4897,2021-01-16,2021-04-10,33
2722,"Marks, Snyder and Jordan",United States,Iowa,Dennisside,Healthcare,Inactive,TAX255365,nancyshaw@jennings.com,202.652.0029,2021-03-28,2021-06-07,31
2723,Santiago PLC,United States,Vermont,New Timothyburgh,Healthcare,Inactive,TAX312080,joel67@smith.net,001-350-861-6131x2178,2022-01-05,2022-08-06,5
2724,"White, Henderson and Powell",Germany,North Carolina,Adamsberg,Retail,Inactive,TAX845920,natashawiley@mora.com,346-911-7954x9571,2022-12-04,2023-10-14,48
2725,Phillips LLC,India,Tennessee,Debraland,Semiconductors,Inactive,TAX909047,sarah61@rogers-jones.net,001-731-832-1816x70491,2023-10-24,2024-02-04,28
2726,Smith Inc,India,New York,South Bryan,Retail,Prospect,TAX999441,whunt@fisher.com,+1-464-900-5844x5128,2023-11-01,2024-03-20,68
2727,Howell and Sons,India,Ohio,North Meganchester,Manufacturing,Prospect,TAX742214,lisa97@lambert.com,(359)557-4859,2024-06-07,2024-09-15,56
2728,Herman LLC,Germany,Pennsylvania,East Jonathan,Retail,Active,TAX577052,kimberlyclark@davis.com,(275)968-9292x4768,2024-04-25,2024-12-31,38
2729,Rivera Ltd,United States,Oregon,Kellyland,Healthcare,Active,TAX398304,christopherreese@lopez-jimenez.biz,(613)660-6294,2022-11-13,2022-11-22,53
2730,Burton-White,United States,New York,West Michael,Semiconductors,Inactive,TAX969849,lprice@ferguson.com,+1-248-393-3363x996,2023-05-05,2023-12-28,78
2731,David-Vasquez,United States,Mississippi,Simpsonland,Finance,Prospect,TAX333727,sara45@cox.com,4978741841,2023-07-10,2023-11-22,39
2732,Carson-Nguyen,Japan,Kansas,Derekbury,Semiconductors,Active,TAX800901,dennisford@graves.com,321.986.4532x616,2024-04-01,2024-08-09,51
2733,Armstrong-Walker,India,Virginia,Michaelburgh,Manufacturing,Active,TAX142513,sergioclements@holmes.com,447-200-6887x30296,2022-03-31,2022-11-16,31
2734,Doyle-Holland,India,Iowa,Vincentton,Healthcare,Active,TAX179802,wrussell@berg.com,001-788-626-3109x6872,2022-07-15,2023-04-15,70
2735,Gonzales Ltd,Canada,Kentucky,South Michelleberg,Semiconductors,Prospect,TAX868344,ramirezfrank@davis.com,001-477-642-7894x37887,2024-08-03,2024-12-31,77
2736,Murray PLC,United States,Colorado,Angelfurt,Healthcare,Prospect,TAX323781,marissa58@carey.com,916.747.0594,2023-12-30,2024-12-02,71
2737,Miles Inc,India,New Mexico,East Amanda,Semiconductors,Active,TAX507923,michael88@berry.net,671-208-2281,2024-02-23,2024-08-09,23
2738,Harris PLC,United States,Vermont,Ellisbury,Software,Active,TAX818362,patrickosborne@howard.com,349-808-6781x38231,2023-05-30,2023-07-09,43
2739,"Porter, Dawson and Powers",United States,New Hampshire,Elizabethbury,Healthcare,Active,TAX204291,michaelgray@black.net,(927)506-9777,2021-09-23,2022-02-02,22
2740,Patel LLC,United States,Idaho,Rebeccamouth,Retail,Inactive,TAX535762,iwilliams@reynolds.com,001-446-336-3201x5461,2021-11-28,2022-07-04,27
2741,Simon-Bradford,Germany,Colorado,Lake Hunter,Finance,Active,TAX902257,mrhodes@alvarado.com,+1-494-292-6511x8580,2022-08-15,2023-01-20,70
2742,Banks Inc,United States,Massachusetts,North Elizabeth,Retail,Active,TAX179928,hudsonrobert@collins.com,2182435973,2021-11-15,2022-01-16,1
2743,Flores-Thomas,Canada,Illinois,North Robertmouth,Semiconductors,Inactive,TAX287664,melissa63@vega.com,001-205-736-0656x8154,2021-08-21,2022-04-09,44
2744,"Moore, Cole and Kennedy",India,South Dakota,Andersonberg,Manufacturing,Inactive,TAX635591,jeremyrhodes@kramer.com,(217)232-7430x76674,2021-09-08,2022-05-12,79
2745,Walters Ltd,India,Virginia,Stevenchester,Semiconductors,Inactive,TAX927326,vwillis@lee-armstrong.com,712.840.8476x520,2021-07-08,2022-01-04,23
2746,Lopez LLC,India,Wisconsin,Martinezton,Software,Prospect,TAX362433,teresamcneil@rose.com,+1-237-210-4582x6096,2021-02-07,2021-12-21,12
2747,"Gibson, Brown and Holt",Canada,Oregon,Rogersberg,Software,Active,TAX458719,lisabryant@gutierrez.info,481-889-3016x3684,2021-11-25,2022-08-19,69
2748,Ho Group,India,Colorado,East Levichester,Retail,Inactive,TAX131236,stephen72@vasquez.net,214-676-2380x267,2022-11-28,2023-06-15,56
2749,Jones-Simmons,India,Utah,Millerchester,Manufacturing,Inactive,TAX322675,charles14@williams-henson.org,001-212-493-6322,2021-12-10,2022-03-17,80
2750,"West, Drake and Smith",United States,California,Port Kenneth,Manufacturing,Prospect,TAX831229,juliewilliams@hamilton.biz,(475)919-6537x6703,2021-05-18,2021-09-11,64
2751,Oliver-Larson,United States,Maryland,New Joel,Healthcare,Inactive,TAX437865,acraig@preston-smith.com,360.314.6715,2024-08-08,2024-12-31,26
2752,"Fernandez, Hoffman and Hawkins",Japan,Virginia,South Brian,Semiconductors,Inactive,TAX297216,judithjackson@wagner.com,674.255.7663,2021-01-08,2021-10-27,46
2753,"Miller, Brandt and Crawford",India,North Carolina,Jennaburgh,Retail,Inactive,TAX780228,lalexander@mckee-hayes.com,(770)719-2467,2022-11-25,2023-06-25,1
2754,Conley-Mccoy,Canada,Indiana,South David,Healthcare,Active,TAX240592,burkeluis@johnson-tran.com,(650)481-7037x61352,2021-07-16,2022-05-16,67
2755,"Donaldson, Patterson and Dyer",United States,Michigan,Port Jacqueline,Semiconductors,Prospect,TAX242365,leonard42@schultz.com,+1-475-439-8792x0148,2023-08-28,2024-05-07,71
2756,Hanna PLC,Canada,Idaho,Ericafurt,Retail,Inactive,TAX225570,umata@gray.com,765-258-6511,2024-07-03,2024-07-19,41
2757,Nguyen LLC,India,Oklahoma,Port Melissaton,Manufacturing,Inactive,TAX407706,perrydestiny@henderson-sutton.info,821.536.0084x3800,2021-03-21,2021-05-14,8
2758,"Lynch, Woodard and Snyder",Canada,Florida,South Brenda,Retail,Active,TAX829711,smitherin@vance.com,001-316-830-9165,2022-06-13,2022-12-24,20
2759,"Williams, Nelson and Olson",India,Connecticut,Jamesfort,Healthcare,Active,TAX656754,smithjared@cole.com,2052550187,2023-01-16,2023-02-23,64
2760,"Nguyen, Lopez and Obrien",India,Kentucky,East David,Finance,Inactive,TAX123836,elizabeth33@lynch-parks.com,(512)543-0258,2021-02-23,2021-07-18,42
2761,"Smith, Ross and Jones",India,Florida,South Patricia,Semiconductors,Active,TAX650454,macdonaldlynn@wolfe.info,+1-830-898-1107x8087,2024-05-19,2024-12-31,13
